theme_key	name	nameable	rationale	n_members	kind	example_node	checks_failed	model	prompt_version	status
dc3986a6ece612a6	Spindle assembly checkpoint regulation	true	Repeated parent 'Chromosome segregation in mitosis' and overlapped with sibling 'Mitotic chromosome segregation and cell cycle control'; narrowed to the checkpoint mechanism controlling segregation fidelity.	11	internal	n0408		claude-sonnet-5	name-v2	current
dcd1ad9cb69191ca	Hexose and monosaccharide transport	true	Distinct from parents and siblings; siblings cover digestion, glycerol, polyol/pentose, and dietary sugar/glycogen metabolism while this theme specifically covers hexose/monosaccharide transport.	5	leaf	n0196		claude-sonnet-5	name-v2	current
dcdc9e1df5922ec1	Histone and DNA marks in imprinting	true	Too similar to sibling 'Epigenetic regulation of chromatin and imprinting'; narrowed to specify the actual molecular marks (histone/DNA modifications) rather than general regulation.	10	internal	n0159		claude-sonnet-5	name-v2	current
dd110182dbc92d05	Skeletal muscle development and regeneration	true	All members concern proliferation, differentiation, fusion, or regenerative maintenance of skeletal (and related striated) muscle cells, with no direct members outside these processes.	12	internal	n0250		claude-sonnet-5	name-v2	current
dd66c9a9c17f80b2	B cell receptor and differentiation	true	Overlaps with parent's focus on plasma cell antibody secretion; renamed to specify B cell receptor signaling and differentiation stages, distinguishing it from downstream antibody secretion by plasma cells.	7	leaf	n0499		claude-sonnet-5	name-v2	current
dd6e466a626c0095	Arachidonic acid eicosanoid biosynthesis	true	Nearly repeats parent 'Prostaglandin and eicosanoid signalling'; renamed to emphasize biosynthesis of arachidonic acid-derived eicosanoids, distinguishing it from parent's signalling scope.	3	leaf	n0067		claude-sonnet-5	name-v2	current
dd8a9e074b29e9f7	Craniofacial and ocular organogenesis	true	No siblings present, and the name is more specific than the parent (craniofacial/ocular vs. skeletal/craniofacial/appendage), so it is already distinct.	12	internal	n0607		claude-sonnet-5	name-v2	current
dda2d106cb1e82d6	Non-interferon cytokine receptor signalling	true	Repeated the parent scope; parent covers interferon and JAK-STAT signaling, so this needs to clarify it is the broader cytokine receptor family distinct from interferon-specific signaling.	9	internal	n0161		claude-sonnet-5	name-v2	current
de3fe0618c83dcbc	Platelet activation and coagulation	true	Distinct from parent (broader category) and sibling (specific factor deficiencies); this theme covers platelet function and clotting cascade activation, not a repeat of either.	10	internal	n0415		claude-sonnet-5	name-v1	superseded
defc6985baf47242	Mitochondrial fission and fusion	true	Overlapped with parent's scope and 'turnover' duplicated sibling Mitophagy pathways; narrowed to the fission/fusion dynamics distinct from mitophagy.	11	internal	n0343		claude-sonnet-5	name-v2	current
df0a9642d768e719	Adipocyte differentiation and fat mass regulation	true	Distinct from parent and all siblings; no collision with adipocyte/fat mass focus.	9	leaf	n0269		claude-sonnet-5	name-v2	current
dfe4e3a1eaaaa9b5	DNA damage response pathways	true	Overlapped with parent 'DNA repair and chromosome segregation' and sibling 'Telomere and chromosome maintenance'; narrowed to focus on damage-response signaling distinct from telomere maintenance and segregation mechanics.	27	internal	n0681	pathways	claude-sonnet-5	name-v2	current
e07d056226060b12	EGFR and MET driven PI3K/AKT signalling	true	Nearly identical to parent 'RTK signalling via PI3K/AKT axis' and to sibling 'Receptor tyrosine kinase signalling'; specifying the receptor family distinguishes it.	7	leaf	n0623		claude-sonnet-5	name-v2	current
e0b499873ccda57a	Lipid droplet biogenesis and turnover	true	No siblings to collide with, and it is more specific than the parent by covering biogenesis and turnover processes distinctly.	4	leaf	n0942		claude-sonnet-5	name-v1	superseded
e0be5e42194f2399	Adipocyte lipid storage	true	Distinct from parent and siblings; specifically about adipocyte-based lipid storage, not overlapping with bile acid, cholesterol/HDL, dietary absorption, ketone regulation, or general triglyceride/phospholipid storage themes.	14	internal	n0688		claude-sonnet-5	name-v2	current
e0c15553e3b082f8		false	Methylation covers a broad enzymatic chemistry across DNA, RNA, protein and small molecules, while MITF-M target gene programmes are melanocyte-specific transcriptional outputs; the only umbrella covering both would be a vacuous term like 'gene regulation' that fails to exclude most of biology.	8	internal	n0538		claude-sonnet-5	name-v1	superseded
e0e58125eb13be17		false	Hippo pathway regulation and ERK/MAPK cascade regulation are two distinct signalling systems with no shared biology beyond both being kinase cascades controlling growth, so no single tight name covers all members.	7	leaf	n0398		claude-sonnet-5	name-v2	current
e179f78cca12b322	Muscle and vascular contractile physiology	true	Distinct from siblings like vascular tone/injury response, muscle growth/regeneration, and cardiac muscle proliferation themes, which each cover narrower aspects; this theme's focus on contractile physiology of both muscle and vasculature is not repeated elsewhere.	61	internal	n0650		claude-sonnet-5	name-v2	current
e1a2e077b85eb8bd	Anterior neuroectoderm and body axis patterning	true	Union covers whole-embryo axis/germ-layer establishment (child) plus regional subdivision of the neural plate into forebrain, midbrain-hindbrain and posterior domains (direct members), so the parent must span both early axis formation and neural regional patterning without narrowing to either alone.	10	internal	n0702		claude-sonnet-5	name-v2	current
e1e30d68f6c1903a	Aggrephagy and stress granule clearance	true	No siblings to collide with, and the name is more specific than its parent, naming the specific mechanism (aggrephagy and stress granule clearance) within the broader quality control theme.	3	leaf	n1089		claude-sonnet-5	name-v1	superseded
e1f094340157f5d2	Cell cycle checkpoint control	true	Overlaps parent 'Chromosome segregation in mitosis' and sibling 'Mitotic chromosome segregation control'; narrowing to checkpoint regulation distinguishes it.	27	internal	n0272		claude-sonnet-5	name-v2	current
e36311e156683b77	Non-canonical NF-kappaB signalling	true	All members concern activation or regulation of the NIK/IKK-alpha/p100-p52 non-canonical NF-kappaB branch.	4	leaf	n0971		claude-sonnet-5	name-v1	superseded
e3c22ec1b799ff29	Bone matrix glycosylation	true	Overlapped with siblings 'Phosphate homeostasis and biomineralization' and 'Skeletal tissue development and mineralization' on the mineralization aspect; narrowed to the distinguishing glycosylation component of bone matrix.	14	internal	n0493		claude-sonnet-5	name-v2	current
e3d9584d666f3cde	Stem and progenitor cell differentiation	true	No parent to collide with; closest sibling 'Regulation of progenitor proliferation and self-renewal' addresses proliferation control rather than differentiation, so the name remains distinct.	15	internal	n0716		claude-sonnet-5	name-v2	current
e48477a6903508ed	GPCR-linked eicosanoid signal transduction	true	Nearly duplicates parent name; narrowing to receptor-level signal transduction distinguishes it from sibling focused on mediator synthesis/metabolism.	12	internal	n0617		claude-sonnet-5	name-v2	current
e50ea31aed044ddf	Ubiquitin ligase activation and chromatin protein turnover	true	Distinct from parent (broader degradation process) and sibling (chain conjugation/removal); this theme specifically covers ligase activation and chromatin protein turnover.	3	leaf	n1035	in_range	claude-sonnet-5	name-v1	superseded
e51695ca0f352908	General hematopoietic and leukocyte lineage commitment	true	Too similar to sibling 'Hematopoietic differentiation and homeostasis' and overlapped with 'Myeloid and megakaryocyte differentiation' and 'Lymphocyte and monocyte/dendritic immune cell identity'; narrowed to broad lineage commitment processes distinct from those specific lineage or homeostatic siblings.	7	leaf	n0399	general	claude-sonnet-5	name-v2	current
e549c76d488f6f6b	Centromeric sister chromatid cohesion maintenance	true	Distinct from parent (broader structural maintenance) and sibling (condensation regulation); no collision.	4	leaf	n0931		claude-sonnet-5	name-v1	superseded
e56265be9b310c06	NK and gamma-delta T cell cytotoxicity	true	Distinct from parent (broader) and sibling (NK cell cytotoxicity alone vs NK plus gamma-delta T cells here); no collision.	7	internal	n0372		claude-sonnet-5	name-v2	current
e58583b0d7313373	Viral entry and virion assembly	true	Distinct from parent (assembly-specific replication processes vs entry/virion assembly) and from sibling (virus-host interactions is a broader interface concept), so no collision exists.	15	internal	n0789		claude-sonnet-5	name-v2	current
e6318e892ac1b57d	Epidermal differentiation and appendage keratinization	true	Distinct from parent (broader architecture/homeostasis) and sibling (adhesion); no collision.	13	internal	n0273		claude-sonnet-5	name-v2	current
e652aea48d0e9828	Methylation	true	No parent to collide with, and 'Methylation' is clearly distinct from 'MITF-M target gene programmes'.	4	leaf	n0978		claude-sonnet-5	name-v1	superseded
e69e39fd3d9c3511	Vascular and lymphatic endothelial growth regulation	true	Name is distinct from parents (which focus on shear/hypoxia response mechanisms) and sibling (wound repair specific remodelling); this theme covers general vascular/lymphatic growth regulation.	11	internal	n0295		claude-sonnet-5	name-v2	current
e6fc1f8ba289ff93	Myeloid and megakaryocyte differentiation	true	Distinct from siblings and parents; specifically names myeloid/megakaryocyte lineage differentiation, unlike general lineage commitment or monocyte/neutrophil biology siblings.	8	leaf	n0270		claude-sonnet-5	name-v2	current
e742d5c8c575ef5b	Host-virus interaction and immune evasion	true	Overlapped with parent 'Nucleic acid sensing and antiviral defence' via 'antiviral defence'; narrowed to focus on host-virus interplay/evasion distinct from sibling's sensing/interferon signalling focus.	16	internal	n0725		claude-sonnet-5	name-v2	current
e7a9c3878feb47b6	Neurite and cell shape morphogenesis	true	Distinct from siblings like neuronal development, gliogenesis, and cytoskeletal regulation themes; no parent to collide with.	19	internal	n0378		claude-sonnet-5	name-v2	current
e7c7cd19c16cd100	p53-mediated cell cycle arrest	true	Overlaps with sibling 'p53-driven senescence and apoptosis' and 'Genome stability and cell division control'; narrowing to cell cycle arrest specifically distinguishes it from p53's apoptotic/senescence functions and from general genome stability.	14	internal	n0641		claude-sonnet-5	name-v2	current
e7fdaf2233cb49fe	Myosin light chain phosphorylation control	true	Repeats parent 'Cross-bridge cycling regulation' scope and overlaps sibling 'Muscle contraction regulation'; narrowed to the specific smooth muscle regulatory mechanism via MLC phosphorylation/calcium-calmodulin-MLCK signaling.	9	internal	n0508		claude-sonnet-5	name-v2	current
e8607e20061d1367	Mitochondrial amino acid and nucleobase catabolism to citric acid cycle intermediates	true	No siblings present and name is distinct from both parents, providing specific detail about mitochondrial localization and TCA intermediate products not mentioned in either parent.	5	leaf	n0195	in_range	claude-sonnet-5	name-v2	current
e88479ae2a520dcf	Endoderm-derived organ morphogenetic patterning	true	Overlaps heavily with siblings 'Endoderm organ development and epithelial specification', 'Endoderm-derived epithelial organ development', and 'Endoderm lineage specification and derivative development'; narrowed to emphasize morphogenetic patterning specifically.	9	internal	n0631		claude-sonnet-5	name-v2	current
